f_id,id,name,funded_at,amount,source
f:371,1,Second Fund,2008-12-16,300000000.0,http://www.pehub.com/26194/dfj-dragon-raising-second-fund/
f:17,4,Sequoia Israel Fourth Fund,2008-12-17,200750000.0,http://www.pehub.com/26725/sequoia-israel-raises-fourth-fund/
f:951,5,Tenth fund,2008-08-11,650000000.0,http://venturebeat.com/2008/08/11/interwest-closes-650m-fund/
f:519,7,Third fund,2008-05-20,200000000.0,http://venturebeat.com/2008/05/20/disneys-steamboat-ventures-looking-to-raise-200m-fund/
f:1811,8,Inventus Capital Partners Fund I LP,2007-11-30,51750000.0,http://venturebeat.com/2008/01/14/kanwal-rekhis-india-focused-firm-inventus-raises-442m/
f:849,9,Unattributed,2008-04-16,512000000.0,http://venturebeat.com/2008/04/16/ftventures-raises-512m-fund-short-of-its-600m-target/
f:1829,10,Sequoia Capital Investment,2007-09-23,5000000.0,http://venturebeat.com/2007/10/23/sequoia-capital-invests-in-noah-a-chinese-wealth-management-co/
f:1846,11,Roll Up Strategy,2007-07-09,100000000.0,http://venturebeat.com/2007/07/09/bertram-capital-raises-100m-more-for-rollup-strategy/
f:1857,13,Venture capital Funds,2007-10-04,250000000.0,http://venturebeat.com/2007/10/04/braemar-energy-ventures-raises-250-fund-one-of-largest-clean-tech-funds-yet/
f:105,14,Balderton Capital IV,2009-01-12,430000000.0,http://www.techcrunch.com/?p=37231
f:1868,17,Cisco-Pentagon-Intelsat communications,2007-04-01,200000000.0,http://venturebeat.com/2007/04/09/concerto-advisors-to-raise-200m-for-cisco-pentagon-intelsat-communications-deal/
f:745,18,"Foundry Venture Capital 2007, L.P.",2007-09-20,225000000.0,http://venturebeat.com/2007/09/20/from-mobius-venture-capital-ashes-arises-foundry-group-with-160m-plus-fund/
f:166,19,venture fund,2007-09-20,365000000.0,http://venturebeat.com/2007/09/20/lehman-brothers-raises-365m-venture-fund/
f:1882,20,Exchange Traded Funds,2007-09-19,10000000.0,http://venturebeat.com/2007/09/19/xshares-raises-10m-for-exchange-traded-funds-despite-struggle/
f:1914,21,Second Fund,2008-05-21,100000000.0,http://venturebeat.com/2008/05/21/canopy-ventures-raises-100m-second-fund-for-it-and-life-science/
f:1924,22,Fund 1,2008-07-11,250000000.0,http://venturebeat.com/2008/07/11/deep-fork-ventures-raises-500m-fund/
f:101,23,Fund 4,2010-08-30,250000000.0,http://venturebeat.com/2008/02/08/bluerun-ventures-raises-initial-200m-fund-for-consumer-and-mobile-investments/
f:318,24,Fund 8,2008-02-04,303000000.0,http://venturebeat.com/2008/02/04/advanced-technology-ventures-closes-new-303m-fund/
f:17,25,Sequoia India III,2007-08-17,300000000.0,http://venturebeat.com/2007/08/13/sequoia-india-about-to-finish-raising-280m-fund/
f:123,26,"2007 ""Consumer"" Fund",2007-07-09,300000000.0,http://venturebeat.com/2007/07/09/highland-capital-launches-300m-consumer-vc-fund/
f:137,27,Battery Fund,2007-07-06,750000000.0,http://venturebeat.com/2007/07/06/svb-capital-and-battery-raise-latest-vc-funds-battery-on-a-roll/
f:1473,28,SVB July 2007 Fund,2007-07-06,255000000.0,http://venturebeat.com/2007/07/06/svb-capital-and-battery-raise-latest-vc-funds-battery-on-a-roll/
f:568,29,DFJ Frontier Fund II,2009-04-18,55000000.0,http://www.marketwire.com/press-release/Dfj-Frontier-979884.html
f:34,30,Spark Media Fund II,2007-07-18,360000000.0,http://venturebeat.com/2007/07/18/spark-capital-raises-360m-for-second-media-fund/
f:484,31,IVP Fund -- May 2007,2007-05-18,600000000.0,http://venturebeat.com/2007/05/18/ivp-raises-600-million-fund-to-invest-in-late-stage-technology-companies/
f:338,32,Artiman Ventures Fund II,2007-05-21,185000000.0,http://venturebeat.com/2007/05/21/artiman-ventures-raises-185m-fund/
f:245,33,Carmel Ventures III,2008-02-05,235000000.0,http://venturebeat.com/2008/02/05/israeli-vc-firm-carmel-ventures-raises-235m-for-third-fund/
f:174,34,second fund,2007-01-01,200000000.0,http://venturebeat.com/2007/05/22/emergence-finishes-raising-second-fund-at-200m/
f:191,36,Venrock V,2007-04-25,600000000.0,http://venturebeat.com/2007/04/25/venrock-raises-600m-fund-for-early-stage-investing-hires-siminoff/
f:26,37,Tenth Fund,2010-07-01,350000000.0,http://venturebeat.com/2007/03/22/dfj-raises-4345-million-venture-capital-fund/
f:111,38,Fund VIII,2009-01-29,283000000.0,http://www.techcrunch.com/2009/01/29/atlas-closes-a-leaner-but-meaner-283-million-fund/
f:521,39,India Investment,2007-07-17,189000000.0,http://venturebeat.com/2007/07/17/nea-indous-ventures-raises-189m-for-investing-in-india/
f:13,40,Redpoint Omega,2007-03-13,250000000.0,http://venturebeat.com/2007/03/13/redpoint-ventures-raises-250-million-later-stage-fund/
f:1989,41,January 2009,2009-02-02,865000000.0,http://dealbook.blogs.nytimes.com/2009/02/02/vision-capital-raises-865-million-for-new-fund-report-says/
f:426,48,Epic Venture Fund IV,2009-03-09,35750000.0,http://www.socialmedian.com/story/3414090/epic-ventures-raising-fund-iv
f:7,50,Charles River Partnership XIV,2009-03-30,320000000.0,http://www.techcrunch.com/2009/03/30/charles-river-ventures-raises-320-million-for-its-fourteenth-fund/
f:7,51,Charles River Partnership XIII,2007-04-01,285000000.0,http://www.techcrunch.com/2009/03/30/charles-river-ventures-raises-320-million-for-its-fourteenth-fund/
f:2196,52,Fund II,2009-03-30,140000000.0,http://www.pehub.com/35726/new-capital-partners-raises-second-fund/
f:61,53,India Fund,2008-12-09,110000000.0,http://www.vccircle.com/500/news/mayfield-raises-110-million-india-fund
f:1749,56,Eighth Fund,2009-04-08,0.0,http://www.pehub.com/36503/domain-associates-raising-fund-viii/
f:2472,57,$550M HealthCare Fund,2007-03-05,550000000.0,http://venturebeat.com/2007/03/05/mpm-capital-raises-550m-healthcare-fund/
f:2535,58,Silver Lake Sumeru,2007-08-30,726000000.0,http://venturebeat.com/2007/08/30/silver-lake-raises-726m-for-middle-market-fund/
f:2263,60,Cleantech Fund,2008-05-23,191500000.0,http://deals.venturebeat.com/2008/05/23/craton-equity-partners-wraps-up-1915m-cleantech-fund/
f:1866,61,Cleantech Fund,2008-05-05,75000000.0,http://deals.venturebeat.com/2008/05/05/israel-cleantech-ventures-raises-75m-fund/
f:367,62,Intel Capital India Technology Fund,2005-12-01,250000000.0,http://dealbook.blogs.nytimes.com/2009/01/14/intel-capital-invests-23-million-in-india/
f:2604,63,Debut Medical Device Fund,2008-01-09,143000000.0,http://sev.prnewswire.com/banking-financial-services/20080110/AQW11409012008-1.html
f:2141,64,Life Sciences Fund,2007-10-10,450000000.0,http://deals.venturebeat.com/2007/10/10/new-leaf-raises-450m-life-sciences-fund/
f:2867,65,Flexpoint Ford Fund II,2008-11-03,778437500.0,http://www.sec.gov/Archives/edgar/vprr/08/9999999997-08-044582
f:2867,66,FLEXPOINT FORD OVERAGE FUND II,2008-11-03,467062500.0,http://www.sec.gov/Archives/edgar/vprr/08/9999999997-08-044583
f:102,69,Third Fund,2007-04-11,82000000.0,http://deals.venturebeat.com/2007/04/11/catamount-raises-82m-fund-will-dabble-in-clean-tech/
f:2820,70,Third Fund,2008-11-10,2800000000.0,http://www.equityhelpdesk.com/PrivateEquity/Towerbrook_Raises_2_8_Billion_for_Third_Fund/related_links
f:286,72,Matrix IX,2009-07-24,600000000.0,"http://www.earthtimes.org/articles/show/matrix-partners-closes-new-600-million-matrix-ix-fund,903624.shtml"
f:102,73,Early-Stage Fund (4th),2009-07-30,80000000.0,http://deals.venturebeat.com/2009/07/30/catamount-finalizes-80m-early-stage-fund/
f:2739,76,First Fund,2009-08-04,200000000.0,http://www.fiercebiotech.com/story/200m-lilly-spins-out-venture-biz/2009-08-03?utm_medium=rss&utm_source=rss&cmp-id=OTC-RSS-FB0
f:1902,77,Fund I,2009-09-11,127500000.0,http://www.gsjournal.com/2010/01/steve-westly-bullish-on-green-startups/
f:3586,79,"Biotech, medical-device and drug-development startups",2008-03-03,95000000.0,http://deals.venturebeat.com/2008/03/03/life-sciences-fund-longitude-capital-raises-95m/
f:130,80,Cleantech Infrastructure Fund,2007-06-22,300000000.0,http://deals.venturebeat.com/2007/06/22/vantagepoint-raising-300m-fund-for-green-project-finance/
f:2253,81,Versant Ventures IV,2008-08-01,500000000.0,http://deals.venturebeat.com/2008/08/01/versant-ventures-raises-500m-for-life-sciences-investing/
f:1793,82,energy fund,2007-08-28,75000000.0,http://deals.venturebeat.com/2007/08/28/enertech-capital-has-raised-75m-for-energy-fund-slow-going/
f:2255,83,CalPERS,2007-09-10,700000000.0,http://venturebeat.com/2007/09/10/health-evolution-partners-outlines-its-plan-to-revolutionize-healthcare/
f:2261,84,BioAsia Investments,2007-05-09,275000000.0,http://deals.venturebeat.com/2007/05/08/vivo-ventures-aims-for-asia-investment-with-275m-fund/
f:3689,85,NEAS Power fund,2009-10-01,0.0,http://cleantechbrief.com/node/965
f:3362,86,Ambienta I,2009-10-09,317000000.0,http://cleantechbrief.com/node/976
f:733,88,New Atlantic Venture Fund III,2009-04-16,115000000.0,http://www.navfund.com/html/news_2009_0416.html
f:733,89,Draper Atlantic Fund I,1999-01-01,72000000.0,http://washington.bizjournals.com/washington/stories/2006/09/18/story4.html
f:733,90,Draper Atlantic Fund II,2000-01-01,70000000.0,http://washington.bizjournals.com/washington/stories/2006/09/18/story4.html
f:733,91,DFJ New England Fund I,2001-01-01,45000000.0,http://www.accessmylibrary.com/coms2/summary_0286-27734344_ITM
f:3522,94,Clean energy fund,2009-01-01,18000000.0,http://cleantechbrief.com/node/999
f:806,95,NYC funds seed biotech projects,2009-01-01,5000000.0,http://www.fiercebiotech.com/story/big-apple-fund-seed-biotech-projects-5m-cash/2009-10-20?utm_medium=rss&utm_source=rss&cmp-id=OTC-RSS-FB0
f:4,97,Accel Fund,2008-12-01,10000000000.0,http://stephenlaughlin.posterous.com/index-ventures-raises-440-mill
f:2077,98,IPO,2009-10-01,2300000.0,http://cleantechbrief.com/node/1019
f:1,99,Greylock Fund XIV,2013-09-10,1000000000.0,http://www.reuters.com/article/2013/09/10/us-venture-newfund-greylock-idUSBRE98910920130910
f:260,100,TA XI,2009-08-12,4000000000.0,http://www.preqin.com/item/ta-associates-closes-4b-fund/101/1513
f:3765,101,"Emerald Stage2 Ventures, LP",2008-03-05,15000000.0,http://philadelphia.bizjournals.com/philadelphia/stories/2008/07/07/story7.html
f:62,104,Ignition Growth Capital Fund,2007-10-01,275000000.0,http://blog.seattlepi.com/venture/archives/122831.asp
f:62,105,Ignition Ventures IV,2007-10-01,400000000.0,http://www.ignitionpartners.com/press/ignition_partne_1.php
f:89,106,"Madrona Venture Fund IV, L.P.",2008-06-11,250000000.0,http://www.seattlepi.com/business/366573_madrona11.html
f:97,107,Maveron IV,2008-04-01,240000000.0,http://blog.seattlepi.com/venture/archives/135535.asp
f:3809,109,Founder Collective I,2009-11-09,40000000.0,http://www.masshightech.com/stories/2009/11/09/daily7-Founder-Collective-closes-40M-seed-stage-tech-fund.html
f:3810,110,Seed Fund,2011-04-07,40000000.0,http://cleantechbrief.com/node/1110
f:3824,111,Solamere Founders Fund I,2009-06-02,186000000.0,http://www.masshightech.com/stories/2009/06/01/daily12-Romney-rooted-Solamere-Capital-nears-200M-fund.html
f:123,112,Highland Capital Partners VIII Limited Partnership,2009-11-12,400000000.0,http://www.hcp.com/news/newsdetails.php/id/79851
f:3839,113,TBD,2009-11-12,100000000.0,http://www.altassets.com/private-equity-news/article/nz17273.html
f:86,115,Norwest Venture Partners XI,2009-11-18,1200000000.0,http://www.altassets.com/private-equity-news/article/nz17325.html
f:3869,116,Cleantech Fund,2009-11-16,4250000.0,http://cleantechbrief.com/node/1085
f:79,119,Winch Capital 2,2009-11-25,376575000.0,http://www.altassets.com/private-equity-news/article/nz17396.html
f:3954,120,Debut Venture fund,2009-12-02,151000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020091201e5c2000dx&r=Rss&s=DJFVW
f:116,121,MDV VIII,2005-01-31,384500000.0,http://www.sec.gov/Archives/edgar/vprr/05/9999999997-05-003432
f:116,122,MDV VIII,2009-05-22,25537791.0,http://www.sec.gov/Archives/edgar/data/1315917/000131591709000003/xslFormDX01/primary_doc.xml
f:116,123,MDV VIII,2010-12-03,2374908.0,http://www.sec.gov/Archives/edgar/data/1315917/000131591709000004/xslFormDX01/primary_doc.xml
f:116,124,MDV VII,2009-08-07,27063875.0,http://www.sec.gov/Archives/edgar/data/1129541/000112954109000003/xslFormDX01/primary_doc.xml
f:116,125,MDV VII,2009-12-03,256336.0,http://www.sec.gov/Archives/edgar/data/1129541/000112954109000004/xslFormDX01/primary_doc.xml
f:116,126,MDV IX,2007-08-24,580000000.0,http://www.sec.gov/Archives/edgar/vprr/07/9999999997-07-040374
f:116,127,MDV IX,2009-05-22,45328890.0,http://www.sec.gov/Archives/edgar/data/1410787/000141078709000004/xslFormDX01/primary_doc.xml
f:116,128,MDV IX,2009-12-03,26760466.0,http://www.sec.gov/Archives/edgar/data/1410787/000141078709000005/xslFormDX01/primary_doc.xml
f:1407,129,Conor Technology Fund I Ky,2006-01-01,30000000.0,http://www.conor.vc/news.html
f:2140,130,5AM Ventures III,2009-12-11,197835000.0,http://www.sec.gov/Archives/edgar/data/1456890/000145689009000004/xslFormDX01/primary_doc.xml
f:2140,131,5AM Ventures II,2006-01-01,150000000.0,http://www.altassets.com/private-equity-news/article/nz17486.html
f:2140,132,5AM Ventures I,2002-01-01,65000000.0,http://www.altassets.com/private-equity-news/article/nz17486.html
f:2787,133,Debut Venture fund,2009-12-04,1000000000.0,http://cleantechbrief.com/node/1133?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+cleantechbrief%2Frss+(CleanTech+Brief)
f:3259,138,Growth capital fund,2009-12-11,73600000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020091210e5cb000m9&r=Rss&s=DJFVW
f:1569,139,Lowercase Angel Fund,2010-06-18,8500000.0,http://techcrunch.com/2010/06/18/chris-saccas-lowercase-capital-opens-for-business-with-8-5-million-angel-fund/
f:905,140,"RPM Ventures II, L.P.",2009-12-11,60000000.0,http://www.freshnews.com/news/255429/rpm-ventures-successfully-closes-60-million-second-fund
f:2140,142,5AM Co-Investors III,2009-12-17,2115000.0,http://www.sec.gov/Archives/edgar/data/1478660/000147866009000001/xslFormDX01/primary_doc.xml
f:4066,144,Second Life Sciences Fund Of Funds,2009-12-17,58000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020091216e5ch0012x&r=Rss&s=DJFVW
f:4063,145,Early Stage Venture Fund,2011-05-16,17500000.0,http://www.finsmes.com/2009/12/singapore-extream-ventures-to-set-up.html
f:4075,146,Mezzanine Fund II,2009-12-12,140000000.0,http://www.finsmes.com/2009/12/syntaxis-capital-closes-central.html
f:1284,149,Demeter 2,2009-12-21,292000000.0,http://cleantechbrief.com/node/1186?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+cleantechbrief%2Frss+(CleanTech+Brief)
f:4120,150,Second China Fund,2009-12-23,146400000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020091222e5cn000rt&r=Rss&s=DJFVW
f:17,151,China Fund,2009-12-21,1000000000.0,http://deals.venturebeat.com/2009/12/21/sequoia-charges-ahead-on-new-1b-fund/
f:4141,154,Pacific Lake Partners Fund One,2009-12-24,24775000.0,http://www.sec.gov/Archives/edgar/data/1479479/000147947909000001/xslFormDX01/primary_doc.xml
f:501,156,Venture Fund,2009-12-24,830000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020091223e5co00105&r=Rss&s=DJFVW
f:4160,157,Riverside Fund IV Offshore LP,2010-01-05,406000000.0,http://www.masshightech.com/stories/2010/01/04/daily30-Update-Riverside-Partners-closes-406M-fourth-fund.html
f:51,158,Cardinal Venture Partners II,2009-12-30,24962074.0,http://www.sec.gov/Archives/edgar/data/1479657/000147965709000001/xslFormDX01/primary_doc.xml
f:2174,160,Ohio TechAngel Fund III,2010-01-05,2450000.0,http://www.sec.gov/Archives/edgar/data/1479319/000147931910000001/xslFormDX01/primary_doc.xml
f:3231,161,New River Management VI,2010-01-05,100000000.0,http://www.sec.gov/Archives/edgar/data/1479808/000147980810000001/xslFormDX01/primary_doc.xml
f:477,162,Flywheel II,2010-01-06,35000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100106e61600002&r=Rss&s=DJFVW
f:2250,164,Fourth health care venture fund,2010-01-05,312000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100105e615000b6&r=Rss&s=DJFVW
f:2640,165,River Fund VI,2010-01-06,100000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100106e61600004&r=Rss&s=DJFVW
f:316,166,Thirteenth Fund,2010-01-06,2500000000.0,http://www.techcrunch.com/2010/01/06/new-enterprise-associates-fund-xiii/
f:3897,171,BioMedInvest II L.P.,2010-01-12,104000000.0,http://www.finsmes.com/2010/01/switzerland-biomedpartners-closes.html
f:4240,173,uardian Capital Partners Fund I,2010-01-14,50000000.0,http://www.finsmes.com/2010/01/guardian-capital-partners-closes-on-50m.html
f:3780,176,Polish-American Enterprise Fund,1990-01-01,240000000.0,http://www.invest-iq.com/Enterprise-Investors
f:73,179,Fund VII,2010-01-19,400000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=29&aid=DJFVLS0020100119e61j00001&r=Rss&s=DJFVLS
f:2064,180,Fund III,2010-01-19,100000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=29&aid=DJFVLS0020100119e61j00004&r=Rss&s=DJFVLS
f:564,181,Clean Tech Fund,2010-01-19,265000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100119e61j000dx&r=Rss&s=DJFVW
f:4281,182,Prudential Capital Partners III,2010-01-20,965000000.0,http://www.finsmes.com/2010/01/prudential-capital-partners-closes-965m.html
f:4282,183,Clearlake Capital Partners II,2010-01-20,410000000.0,http://www.finsmes.com/2010/01/private-equity-fund-clearlake-capital.html
f:4286,184,Financial Services Fund,2010-01-20,85700000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100120e61k0008d&r=Rss&s=DJFVW
f:122,185,Alsop Louie Capital 2,2010-10-11,98600000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020101008e6ab001b9&r=Rss&s=DJFVW
f:66,186,Khosla Ventures III,2009-09-08,770832226.0,http://www.sec.gov/Archives/edgar/data/1471809/000147180909000001/xslFormDX01/primary_doc.xml
f:66,187,Khosla Ventures III,2010-01-21,229167774.0,http://www.sec.gov/Archives/edgar/data/1471809/000147180910000001/xslFormDX01/primary_doc.xml
f:66,188,Khosla Ventures Seed,2010-01-22,36737655.0,http://www.sec.gov/Archives/edgar/data/1471810/000147180910000002/xslFormDX01/primary_doc.xml
f:66,189,Khosla Ventures Seed,2009-09-08,263262345.0,http://www.sec.gov/Archives/edgar/data/1471810/000147181009000001/xslFormDX01/primary_doc.xml
f:4322,192,Environmental Fund,2010-01-27,202000000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020100126e61r000jh&r=Rss&s=DJFVW
f:4341,197,Axiom Asia Private Capital Fund II,2010-01-28,950000000.0,http://www.finsmes.com/2010/01/axiom-asia-completes-final-closing-on.html
f:4351,198,SiVest Venture Partners,2010-01-28,500000.0,http://www.sec.gov/Archives/edgar/data/1481643/000148164310000001/xslFormDX01/primary_doc.xml
f:518,200,Fund IV,2013-05-09,300000000.0,http://pevc.dowjones.com/article?an=DJFVW00020130509e959pssvx&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130509e959pssvx%26from%3dalert%26pid%3d32
f:426,201,Epic Venture Fund IV,2010-02-03,14300000.0,http://www.sec.gov/Archives/edgar/data/1456865/000145686510000003/xslFormDX01/primary_doc.xml
f:13,202,Fund IV,2010-02-08,400100000.0,http://deals.venturebeat.com/2010/02/08/redpoint-ventures/
f:4452,203,Longwood Founders Fund,2010-12-27,85000000.0,http://www.masshightech.com/stories/2010/12/27/daily7-Longwood-fund-capped-at-85M.html
f:2472,205,MPM BioVentures V,2010-02-15,140000000.0,http://www.masshightech.com/stories/2010/02/15/daily3-MPM-BioVentures-ups-fund-to-140M.html
f:262,206,DAG Ventures IV-QP,2010-02-22,451825000.0,http://www.sec.gov/Archives/edgar/data/1471985/000147198510000001/xslFormDX01/primary_doc.xml
f:262,207,DAG Ventures IV,2010-02-22,47750000.0,http://www.sec.gov/Archives/edgar/data/1471986/000147198610000001/xslFormDX01/primary_doc.xml
f:375,208,Greycroft Partners II,2010-04-01,130650000.0,http://www.sec.gov/Archives/edgar/data/1484529/000148452910000001/xslFormDX01/primary_doc.xml
f:2954,209,Fjord Capital Partners I,2010-02-18,11825000.0,http://www.sec.gov/Archives/edgar/data/1484305/000148430510000001/xslFormDX01/primary_doc.xml
f:2140,210,5AM Co-Investors III,2010-02-25,3370000.0,http://www.sec.gov/Archives/edgar/data/1478660/000147866010000001/xslFormDX01/primary_doc.xml
f:3181,213,Angel Fund,2010-02-26,20000000.0,http://techcrunch.com/2010/10/15/ron-conway-sv-angel-9-million/
f:4453,214,Harbor Pacific Capital Partners I,2010-03-01,32800000.0,http://www.sec.gov/Archives/edgar/data/1484744/000148474410000001/xslFormDX01/primary_doc.xml
f:2975,219,ARPA-E 3rd round,2010-03-02,100000000.0,http://earth2tech.com/2010/03/02/arpa-e-third-round-100m-for-grid-storage-power-converters-building-cooling/
f:2283,220,Gravity Ventures I,2008-12-11,0.0,http://findarticles.com/p/articles/mi_go1582/is_200903/ai_n32205405/
f:137,223,Battery Ventures IX,2010-03-02,709600000.0,http://www.sec.gov/Archives/edgar/data/1485934/000148593410000001/xslFormDX01/primary_doc.xml
f:569,226,DFJ Gotham Venture Fund II,2007-07-30,16400000.0,http://www.sec.gov/Archives/edgar/vprr/07/9999999997-07-035358
f:569,227,DFJ Gotham Venture Fund II,2010-03-04,18650000.0,http://www.sec.gov/Archives/edgar/data/1408370/000140837010000002/xslFormDX01/primary_doc.xml
f:2825,231,Column Group II,2010-03-10,65500000.0,http://www.sec.gov/Archives/edgar/data/1478715/000147871510000001/xslFormDX01/primary_doc.xml
f:1199,233,mmgcppirviz,2005-06-09,3.0,http://iywysevlvvrc.com/
f:4736,234,Lightbank,2010-03-15,200000000.0,http://www.freshnews.com/news/296993/chicago-based-fund-lightbank-invest-100-million-technology-start-ups
f:3128,235,Seed,2010-03-01,0.0,http://labotec.com/2010/03/16/labotec-closes-an-important-round-of-funding/
f:3819,236,InCube Ventures II,2011-03-08,38600000.0,https://www.fis.dowjones.com/article.aspx?ProductIDFromApplication=32&aid=DJFVW00020110309e7390002t&r=Rss&s=DJFVW
f:4691,237,Fund I,2010-02-01,8000000.0,http://mediamemo.allthingsd.com/20100202/a-father-and-son-team-that-founds-web-startups-wants-to-finance-them-too-ken-and-ben-lerer-get-their-own-fund/
f:32,238,Venture Fund II,2010-03-21,165000000.0,http://paidcontent.org/article/419-skype-co-founders-raise-165-million-for-new-fund-short-of-initial-goal/
f:3953,241,Bullet Time Ventures,2010-03-24,1850000.0,http://www.sec.gov/Archives/edgar/data/1464456/000146445610000001/xslFormDX01/primary_doc.xml
f:3953,242,Bullet Time Ventures,2009-06-01,75000.0,http://www.sec.gov/Archives/edgar/data/1464456/000146445609000002/xslFormDX01/primary_doc.xml
f:3953,243,Bullet Time Ventures,2009-05-21,2295000.0,http://www.sec.gov/Archives/edgar/data/1464456/000146445609000001/xslFormDX01/primary_doc.xml
f:4915,244,BMV-I,2010-03-16,0.0,http://www.cleangreenguy.com/news/blue-marble-ventures-announces-investment-clean-green-guy
f:4919,246,Allos I LP,2010-03-31,15470000.0,http://www.sec.gov/Archives/edgar/data/1473957/000147395710000002/xslFormDX01/primary_doc.xml
f:17,256,Sequoia Capital US Venture 2010 Fund,2010-04-12,0.0,http://www.sec.gov/Archives/edgar/data/1488811/000148881110000001/xslFormDX01/primary_doc.xml
f:322,257,Second Fund,2010-04-13,160500000.0,http://www.altassets.com/private-equity-news/article/nz18355.html
f:3009,261,Fund II,2010-09-13,426000000.0,http://www.finsmes.com/2010/09/third-rock-ventures-closes-426m-venture.html
f:146,262,Venture Fund,2010-04-13,100000000.0,http://www.prnewswire.com/news-releases/jafco-ventures-raises-new-fund-and-adds-to-team-former-veritasoracle-executive-90727944.html
f:375,263,Greycroft Partners I,2006-01-01,75000000.0,http://www.greycroftpartners.com/about-us/
f:1407,270,Conor Technology Fund II Ky,2010-05-05,60000000.0,http://www.conor.vc/news.html
f:5401,276,2010 Jumpstart Fund,2010-01-01,120000.0,http://www.venturenashville.com/solidus-co-founders-launch-jumpstart-foundry-for-seed-stage-investing-cms-482
f:3881,279,Technology Operators Fund 1,2008-10-10,30000000.0,http://atlanta.bizjournals.com/atlanta/stories/2008/10/13/story1.html
f:3551,280,Javelin Venture Partners LP,2010-06-02,75000000.0,http://www.sec.gov/Archives/edgar/data/1493269/000149326910000001/xslFormDX01/primary_doc.xml
f:903,283,DFJ Mercury Fund II,2010-06-25,70000000.0,http://www.freshnews.com/news/348154/dfj-mercury-raises-70-million-fund-ii
f:2257,284,Life Sciences Fund V,2010-06-30,523000000.0,http://www.fiercebiotech.com/story/sv-life-sciences-flush-venture-cash-bullish-exit-deals/2010-06-30?utm_medium=rss&utm_source=rss
f:2,285,Grant,2010-07-01,2300000.0,http://techcrunch.com/2010/07/01/omidyar-network-hands-2-3m-in-grants-to-global-voices-mysociety-and-the-xyz-show/
f:191,287,Healthcare Growth Fund,2009-03-01,194000000.0,http://medcitynews.com/2009/03/california-vc-venrock-starts-194-million-health-care-fund/#ixzz2BaOACi4i
f:1926,290,NV Partners IV LP,2006-06-06,275000000.0,http://www.nvpllc.com/NewsAndInfo/PressReleases
